time,low,high,open,close,volume
2021-06-30 02:00:00,2154.1,2177.8,2168.64,2169.27,4360.01594131
2021-06-30 03:00:00,2120.01,2169.57,2169.57,2126.31,10306.64205376
2021-06-30 04:00:00,2090.0,2139.55,2126.61,2095.66,11863.5425448
2021-06-30 05:00:00,2089.16,2124.95,2095.81,2116.0,7324.80570474
2021-06-30 06:00:00,2114.64,2145.99,2115.99,2137.07,5733.23930272
2021-06-30 07:00:00,2126.75,2167.5,2137.13,2161.98,5615.54973454
2021-06-30 08:00:00,2111.77,2167.45,2161.98,2117.59,6186.65717313
2021-06-30 09:00:00,2108.94,2136.99,2117.58,2121.59,5464.47344642
2021-06-30 10:00:00,2118.34,2139.99,2121.46,2135.98,6191.51022799
2021-06-30 11:00:00,2126.01,2164.66,2135.79,2157.24,8762.67896719
2021-06-30 12:00:00,2138.11,2165.6,2157.3,2139.44,6453.16875787
2021-06-30 13:00:00,2122.15,2144.0,2139.44,2142.75,7552.7268052
2021-06-30 14:00:00,2116.63,2154.25,2142.74,2125.94,7311.76634177
2021-06-30 15:00:00,2091.43,2130.37,2125.93,2103.62,17275.86924421
2021-06-30 16:00:00,2094.5,2123.61,2103.58,2108.01,10373.01232407
2021-06-30 17:00:00,2107.01,2160.0,2107.4,2157.47,14146.00533356
2021-06-30 18:00:00,2152.01,2218.75,2157.47,2216.01,18799.11544964
2021-06-30 19:00:00,2195.12,2250.0,2216.0,2243.98,20699.53986646
2021-06-30 20:00:00,2225.32,2285.61,2243.21,2237.25,26877.09686038
2021-06-30 21:00:00,2237.26,2288.0,2237.44,2264.93,13647.7610068
2021-06-30 22:00:00,2238.55,2268.6,2264.73,2257.99,13899.30127026
2021-06-30 23:00:00,2255.66,2282.44,2257.7,2276.72,10526.80251844
2021-07-01 00:00:00,2235.25,2277.44,2276.74,2245.81,12176.65955848
2021-07-01 01:00:00,2245.16,2268.03,2245.8,2261.52,5725.8133345
2021-07-01 02:00:00,2192.05,2265.47,2261.63,2198.26,13687.27677284
2021-07-01 03:00:00,2185.0,2215.34,2198.04,2185.82,7176.69261206
2021-07-01 04:00:00,2181.68,2210.71,2185.09,2209.7,6074.92843404
2021-07-01 05:00:00,2197.09,2220.49,2209.7,2216.17,4695.60762026
2021-07-01 06:00:00,2156.64,2234.74,2216.17,2161.94,9352.41569652
2021-07-01 07:00:00,2129.65,2170.6,2161.31,2130.09,10133.67436086
2021-07-01 08:00:00,2105.0,2138.9,2130.1,2122.01,15476.58380447
2021-07-01 09:00:00,2090.0,2132.13,2122.0,2109.1,11775.23006675
2021-07-01 10:00:00,2097.08,2122.64,2109.99,2111.79,7527.64527491
2021-07-01 11:00:00,2110.46,2145.44,2111.59,2139.64,8420.65120762
2021-07-01 12:00:00,2112.03,2146.2,2139.19,2128.34,10515.26700217
2021-07-01 13:00:00,2111.43,2141.67,2128.35,2112.09,7543.26869788
2021-07-01 14:00:00,2072.06,2124.63,2112.1,2094.14,17954.99832522
2021-07-01 15:00:00,2088.98,2139.27,2093.92,2119.02,10756.2224908
2021-07-01 16:00:00,2078.0,2126.96,2119.02,2082.65,16222.41372944
2021-07-01 17:00:00,2075.81,2106.98,2082.64,2105.3,9563.68382102
2021-07-01 18:00:00,2100.19,2130.2,2105.3,2113.8,10426.13200584
2021-07-01 19:00:00,2073.32,2117.59,2113.79,2100.51,13012.56635586
2021-07-01 20:00:00,2100.22,2122.19,2100.22,2121.4,11046.37903187
2021-07-01 21:00:00,2108.87,2140.0,2121.15,2131.26,8884.49009289
2021-07-01 22:00:00,2123.27,2139.02,2130.0,2129.97,5233.13890352
2021-07-01 23:00:00,2106.65,2136.0,2129.97,2107.01,7338.83562024
2021-07-02 00:00:00,2097.64,2136.0,2107.75,2135.94,7255.73075546
2021-07-02 01:00:00,2085.44,2138.61,2135.94,2088.15,8770.3638592
2021-07-02 02:00:00,2082.47,2103.83,2088.46,2094.97,5652.28151241
2021-07-02 03:00:00,2035.0,2095.55,2095.01,2042.34,13799.88228233
2021-07-02 04:00:00,2036.35,2058.62,2042.34,2055.0,5710.63055628
2021-07-02 05:00:00,2025.0,2059.67,2054.99,2032.78,6077.94721487
2021-07-02 06:00:00,2017.68,2041.13,2032.83,2033.99,4056.60437701
2021-07-02 07:00:00,2029.44,2070.0,2034.1,2060.99,6348.58943298
2021-07-02 08:00:00,2052.54,2079.6,2061.88,2060.21,5549.27583489
2021-07-02 09:00:00,2032.16,2060.97,2060.21,2040.18,4555.50474876
2021-07-02 10:00:00,2017.07,2042.31,2040.17,2038.17,5444.4554982
2021-07-02 11:00:00,2026.24,2055.0,2038.55,2038.83,6303.17281914
2021-07-02 12:00:00,2031.41,2063.15,2038.53,2058.03,5906.37320357
2021-07-02 13:00:00,2047.6,2077.54,2058.03,2073.88,13150.99422647
2021-07-02 14:00:00,2061.3,2121.48,2073.58,2118.55,23802.06777898
2021-07-02 15:00:00,2100.24,2129.8,2118.96,2124.22,11142.74406089
2021-07-02 16:00:00,2100.0,2124.53,2124.05,2112.92,6933.65021364
2021-07-02 17:00:00,2103.08,2121.12,2113.08,2109.68,4528.32007184
2021-07-02 18:00:00,2084.28,2111.0,2109.7,2093.54,11588.23722705
2021-07-02 19:00:00,2087.13,2105.99,2093.53,2104.33,7284.62309838
2021-07-02 20:00:00,2083.0,2105.01,2104.56,2091.09,6519.66051823
2021-07-02 21:00:00,2088.96,2117.77,2091.09,2109.45,5346.84520771
2021-07-02 22:00:00,2104.64,2159.43,2108.41,2157.05,8504.22713555
2021-07-02 23:00:00,2141.0,2159.43,2157.06,2156.0,7895.00958995
2021-07-03 00:00:00,2133.01,2166.6,2156.0,2139.35,7864.74918896
2021-07-03 01:00:00,2134.06,2155.7,2138.75,2152.05,4171.53652054
2021-07-03 02:00:00,2138.2,2154.43,2152.04,2143.51,3059.41026365
2021-07-03 03:00:00,2113.18,2143.32,2143.0,2130.82,5552.65973697
2021-07-03 04:00:00,2123.97,2141.78,2131.0,2139.75,2665.16657639
2021-07-03 05:00:00,2130.42,2154.85,2139.74,2146.46,1918.49744228
2021-07-03 06:00:00,2140.04,2154.7,2146.37,2143.94,1726.1012098
2021-07-03 07:00:00,2136.59,2207.0,2143.76,2195.04,7151.3406018
2021-07-03 08:00:00,2187.88,2203.66,2195.46,2196.4,3916.25875432
2021-07-03 09:00:00,2196.4,2224.23,2196.68,2217.5,4194.30511262
2021-07-03 10:00:00,2212.81,2224.04,2217.5,2221.53,2616.29364044
2021-07-03 11:00:00,2196.46,2224.42,2221.57,2213.42,3737.04538286
2021-07-03 12:00:00,2209.21,2234.68,2213.81,2218.33,4842.24869526
2021-07-03 13:00:00,2207.06,2236.72,2218.4,2236.72,4160.93054066
2021-07-03 14:00:00,2223.81,2239.69,2236.72,2230.04,4189.70850118
2021-07-03 15:00:00,2217.79,2235.22,2230.03,2226.07,3754.16064289
2021-07-03 16:00:00,2211.93,2231.27,2225.87,2212.91,3341.04595955
2021-07-03 17:00:00,2212.18,2238.45,2212.91,2226.3,3441.51922706
2021-07-03 18:00:00,2211.24,2227.37,2225.56,2219.24,2910.99133516
2021-07-03 19:00:00,2216.21,2229.79,2219.21,2225.8,2137.30695628
2021-07-03 20:00:00,2213.84,2229.0,2225.79,2220.11,2767.42717098
2021-07-03 21:00:00,2186.91,2227.15,2220.12,2193.5,4964.69009278
2021-07-03 22:00:00,2187.56,2210.98,2192.97,2205.91,7199.07778356
2021-07-03 23:00:00,2191.65,2232.91,2205.91,2226.95,6384.3205218
2021-07-04 00:00:00,2207.01,2231.87,2227.46,2207.89,3559.02656653
2021-07-04 01:00:00,2190.56,2210.52,2207.97,2197.43,4135.58791842
2021-07-04 02:00:00,2193.56,2216.35,2196.77,2208.88,1720.80783841
2021-07-04 03:00:00,2206.42,2219.89,2209.11,2210.71,1663.15014862
2021-07-04 04:00:00,2210.13,2229.93,2210.57,2225.2,2330.93855314
2021-07-04 05:00:00,2221.26,2289.04,2225.2,2279.95,11103.08463849
2021-07-04 06:00:00,2275.62,2329.87,2279.96,2324.57,9550.94695704
2021-07-04 07:00:00,2316.88,2346.51,2324.57,2335.44,7107.7035797
2021-07-04 08:00:00,2321.46,2347.0,2335.51,2330.25,5642.49354033
2021-07-04 09:00:00,2310.74,2331.99,2330.25,2323.29,3587.30470161
2021-07-04 10:00:00,2315.64,2338.0,2323.29,2336.84,3372.94448779
2021-07-04 11:00:00,2321.27,2339.32,2336.46,2332.84,4254.49803726
2021-07-04 12:00:00,2306.75,2333.97,2332.84,2307.88,3675.42657205
2021-07-04 13:00:00,2308.03,2321.64,2308.04,2318.06,3505.77928974
2021-07-04 14:00:00,2311.57,2326.01,2318.06,2322.74,2753.19154915
2021-07-04 15:00:00,2319.12,2332.45,2322.74,2331.62,3589.87673517
2021-07-04 16:00:00,2327.81,2375.0,2331.95,2356.53,11035.91223889
2021-07-04 17:00:00,2342.36,2369.9,2356.54,2366.65,6046.95941378
2021-07-04 18:00:00,2346.96,2367.38,2366.65,2354.26,3737.58797921
2021-07-04 19:00:00,2351.0,2363.74,2354.25,2357.99,2754.24734079
2021-07-04 20:00:00,2343.34,2358.42,2357.98,2350.71,3046.06470427
2021-07-04 21:00:00,2346.43,2389.22,2350.72,2385.48,6800.49428832
2021-07-04 22:00:00,2321.27,2384.41,2383.86,2328.78,11770.77602019
2021-07-04 23:00:00,2297.18,2337.85,2328.77,2323.15,9580.93311364
2021-07-05 00:00:00,2303.44,2324.44,2323.27,2309.06,6876.7369603
2021-07-05 01:00:00,2261.34,2320.0,2308.81,2267.1,9722.8915914
2021-07-05 02:00:00,2246.91,2277.19,2267.08,2258.91,6842.78038359
2021-07-05 03:00:00,2244.08,2268.56,2258.9,2265.58,3742.41884398
2021-07-05 04:00:00,2250.95,2277.77,2264.68,2264.84,5923.84634739
2021-07-05 05:00:00,2252.38,2272.99,2264.84,2272.88,3327.41794012
2021-07-05 06:00:00,2264.55,2295.0,2272.84,2288.38,4245.12141175
2021-07-05 07:00:00,2258.74,2288.38,2288.38,2274.34,2873.40050993
2021-07-05 08:00:00,2262.23,2283.02,2274.57,2274.68,1796.90390037
2021-07-05 09:00:00,2271.86,2288.99,2274.69,2280.99,1891.87472672
2021-07-05 10:00:00,2278.79,2309.07,2280.99,2304.81,5639.6397128
2021-07-05 11:00:00,2180.88,2306.41,2304.81,2196.0,20090.38834167
2021-07-05 12:00:00,2187.49,2221.02,2195.99,2212.67,6775.86954836
2021-07-05 13:00:00,2209.52,2236.02,2212.65,2224.82,6237.62898387
2021-07-05 14:00:00,2205.0,2230.46,2225.18,2227.79,5788.0374797
2021-07-05 15:00:00,2204.0,2229.03,2227.79,2207.0,6597.80857724
2021-07-05 16:00:00,2203.71,2224.54,2207.01,2214.26,5450.63771747
2021-07-05 17:00:00,2160.0,2219.32,2214.25,2212.24,16505.61183192
2021-07-05 18:00:00,2212.33,2238.85,2212.33,2224.72,8105.24773992
2021-07-05 19:00:00,2224.72,2252.0,2224.72,2246.31,6043.06759694
2021-07-05 20:00:00,2207.3,2256.13,2246.32,2216.74,7889.26016244
2021-07-05 21:00:00,2216.52,2245.87,2216.52,2244.12,4517.62649014
2021-07-05 22:00:00,2227.66,2249.0,2244.05,2229.0,3276.56500561
2021-07-05 23:00:00,2195.0,2243.63,2229.0,2197.34,5943.15441877
2021-07-06 00:00:00,2195.02,2250.0,2197.34,2237.51,6989.87701575
2021-07-06 01:00:00,2219.2,2242.0,2237.51,2220.44,2914.77244896
2021-07-06 02:00:00,2211.78,2236.91,2220.46,2235.37,3035.07443831
2021-07-06 03:00:00,2226.79,2244.59,2235.37,2239.28,2800.92123865
2021-07-06 04:00:00,2238.34,2324.25,2238.36,2317.65,16810.18717276
2021-07-06 05:00:00,2310.61,2330.27,2317.85,2319.95,6805.24241837
2021-07-06 06:00:00,2316.16,2336.49,2320.23,2319.15,4326.42285046
2021-07-06 07:00:00,2317.85,2343.13,2319.14,2336.63,3116.81012878
2021-07-06 08:00:00,2330.0,2350.0,2336.63,2341.45,4270.30686594
2021-07-06 09:00:00,2261.43,2343.05,2341.44,2280.56,12080.55239207
2021-07-06 10:00:00,2256.54,2282.89,2281.29,2270.03,4429.45643463
2021-07-06 11:00:00,2260.01,2309.83,2270.31,2293.98,6238.83724061
2021-07-06 12:00:00,2278.7,2336.67,2294.21,2331.1,11540.29138013
2021-07-06 13:00:00,2284.23,2340.0,2331.35,2303.11,8747.69793808
2021-07-06 14:00:00,2285.0,2314.87,2303.57,2305.71,10508.32110794
2021-07-06 15:00:00,2284.02,2312.05,2305.28,2305.73,9271.07247576
2021-07-06 16:00:00,2283.73,2315.0,2305.82,2312.96,7900.62113711
2021-07-06 17:00:00,2285.62,2328.42,2313.55,2319.74,8744.66123363
2021-07-06 18:00:00,2306.0,2336.68,2319.86,2311.52,7154.14740811
2021-07-06 19:00:00,2307.99,2335.2,2311.51,2328.31,5163.93651839
2021-07-06 20:00:00,2298.81,2328.42,2328.31,2310.65,4481.65167674
2021-07-06 21:00:00,2273.32,2310.66,2310.66,2287.96,7988.08708803
2021-07-06 22:00:00,2283.43,2318.27,2287.99,2308.81,5914.6600776
2021-07-06 23:00:00,2303.92,2331.2,2308.8,2321.84,4459.85851737
2021-07-07 00:00:00,2294.16,2346.29,2322.2,2317.78,9383.10646184
2021-07-07 01:00:00,2302.73,2334.72,2317.99,2319.67,5770.40546514
2021-07-07 02:00:00,2304.28,2326.0,2319.67,2326.0,3812.44387198
2021-07-07 03:00:00,2321.28,2343.09,2325.99,2340.19,5006.66199481
2021-07-07 04:00:00,2331.89,2400.0,2340.18,2393.09,17136.76924189
2021-07-07 05:00:00,2377.87,2400.0,2393.34,2385.09,5784.84058998
2021-07-07 06:00:00,2377.88,2393.0,2385.09,2383.43,3864.04453163
2021-07-07 07:00:00,2362.44,2411.19,2384.17,2378.06,7004.37005718
2021-07-07 08:00:00,2373.56,2399.71,2378.88,2384.71,4005.17965001
2021-07-07 09:00:00,2366.11,2390.22,2383.08,2379.23,2341.42878159
2021-07-07 10:00:00,2365.13,2382.36,2378.9,2374.29,3621.43415379
2021-07-07 11:00:00,2371.43,2394.0,2374.28,2385.0,3861.73014295
2021-07-07 12:00:00,2373.26,2399.3,2385.0,2384.89,6567.35905335
2021-07-07 13:00:00,2372.14,2386.93,2385.06,2385.85,5321.01022145
2021-07-07 14:00:00,2348.23,2391.34,2385.85,2355.25,10057.50030001
2021-07-07 15:00:00,2326.78,2364.58,2355.41,2342.18,14116.35841661
2021-07-07 16:00:00,2330.44,2360.0,2342.18,2353.82,7328.7345298
2021-07-07 17:00:00,2347.33,2365.0,2353.82,2359.95,7649.73573894
2021-07-07 18:00:00,2353.86,2371.55,2359.95,2367.45,7247.13514622
2021-07-07 19:00:00,2356.7,2372.47,2367.46,2366.89,5668.14442803
2021-07-07 20:00:00,2357.0,2367.4,2366.49,2363.0,3996.06791585
2021-07-07 21:00:00,2336.33,2363.19,2363.0,2346.81,5039.20202969
2021-07-07 22:00:00,2312.96,2346.87,2346.87,2327.18,8398.26084297
2021-07-07 23:00:00,2308.76,2328.44,2327.34,2316.82,6720.12051839
2021-07-08 00:00:00,2270.0,2325.46,2317.64,2270.0,16807.52103489
2021-07-08 01:00:00,2268.57,2297.12,2271.11,2278.45,7847.30659865
2021-07-08 02:00:00,2274.0,2289.81,2278.45,2284.19,3259.81629877
2021-07-08 03:00:00,2240.45,2284.2,2284.2,2255.32,9492.33210806
2021-07-08 04:00:00,2227.27,2255.01,2255.01,2243.15,7669.49348211
2021-07-08 05:00:00,2212.34,2252.04,2243.14,2214.13,5826.22518867
2021-07-08 06:00:00,2209.4,2243.07,2215.05,2213.77,6726.90640554
2021-07-08 07:00:00,2166.0,2226.87,2213.04,2183.2,11980.68779615
2021-07-08 08:00:00,2162.46,2189.35,2183.15,2186.32,7170.11553439
2021-07-08 09:00:00,2168.36,2193.63,2186.69,2172.05,5615.27836096
2021-07-08 10:00:00,2162.84,2183.5,2171.8,2163.77,4673.94029075
2021-07-08 11:00:00,2127.23,2170.36,2163.49,2168.1,18176.43745354
2021-07-08 12:00:00,2147.28,2180.0,2168.61,2160.64,9313.34256839
2021-07-08 13:00:00,2130.34,2161.87,2160.64,2136.48,12510.24565182
2021-07-08 14:00:00,2132.58,2157.98,2136.48,2157.97,12303.44863908
2021-07-08 15:00:00,2150.74,2177.8,2157.76,2175.91,10319.02989712
2021-07-08 16:00:00,2147.28,2180.0,2175.91,2164.68,9803.32856785
2021-07-08 17:00:00,2154.32,2172.44,2164.67,2159.99,5743.81858665
2021-07-08 18:00:00,2141.32,2164.82,2160.0,2155.31,8171.88187971
2021-07-08 19:00:00,2136.24,2166.12,2155.32,2157.68,7981.5967014
2021-07-08 20:00:00,2136.24,2161.93,2158.3,2139.29,5822.00331978
2021-07-08 21:00:00,2101.37,2144.24,2139.16,2105.87,13105.57157242
2021-07-08 22:00:00,2084.0,2115.85,2105.86,2104.95,16660.86688349
2021-07-08 23:00:00,2104.61,2125.5,2104.95,2116.95,6848.80889254
2021-07-09 00:00:00,2065.07,2120.0,2116.3,2070.63,16454.97599249
2021-07-09 01:00:00,2050.0,2080.61,2070.24,2077.13,15187.05682283
2021-07-09 02:00:00,2070.37,2118.43,2078.06,2113.3,10437.047854
2021-07-09 03:00:00,2106.57,2133.49,2113.14,2121.54,8417.08512697
2021-07-09 04:00:00,2117.13,2152.49,2121.56,2142.05,6585.23735877
2021-07-09 05:00:00,2136.03,2160.0,2141.56,2137.58,4375.442896
2021-07-09 06:00:00,2114.01,2138.58,2137.79,2122.61,5454.23160396
2021-07-09 07:00:00,2105.77,2126.28,2122.86,2126.28,2826.52608031
2021-07-09 08:00:00,2085.37,2126.71,2126.13,2094.66,6566.57000852
2021-07-09 09:00:00,2091.95,2122.33,2094.43,2102.39,7858.8142548
2021-07-09 10:00:00,2091.01,2108.84,2102.3,2096.29,3768.46786116
2021-07-09 11:00:00,2072.57,2096.11,2096.11,2081.57,5326.98474662
2021-07-09 12:00:00,2065.45,2112.47,2081.37,2112.3,9553.06145137
2021-07-09 13:00:00,2107.55,2148.43,2112.21,2143.87,13236.02822071
2021-07-09 14:00:00,2135.29,2189.28,2143.87,2182.57,16469.12873813
2021-07-09 15:00:00,2165.93,2184.62,2182.54,2172.22,8545.37018813
2021-07-09 16:00:00,2156.36,2182.56,2172.15,2163.84,7097.38618639
2021-07-09 17:00:00,2137.42,2164.33,2163.84,2146.55,7454.86736963
2021-07-09 18:00:00,2127.48,2148.61,2146.55,2130.58,5749.21493282
2021-07-09 19:00:00,2121.28,2142.66,2130.53,2133.7,6947.71482132
2021-07-09 20:00:00,2123.73,2137.38,2133.56,2134.33,4402.27918915
2021-07-09 21:00:00,2126.98,2163.14,2135.33,2146.59,6117.8197216
2021-07-09 22:00:00,2146.58,2167.13,2146.59,2163.92,4789.73776355
2021-07-09 23:00:00,2143.68,2166.93,2163.81,2147.38,7262.27698994
2021-07-10 00:00:00,2141.2,2192.98,2147.38,2178.01,11567.19747416
2021-07-10 01:00:00,2149.12,2177.9,2177.77,2149.13,5076.60596471
2021-07-10 02:00:00,2130.11,2152.25,2149.13,2135.35,4392.79301909
2021-07-10 03:00:00,2124.04,2144.99,2135.34,2133.99,3786.37266298
2021-07-10 04:00:00,2105.0,2141.62,2134.0,2107.93,5033.46931378
2021-07-10 05:00:00,2096.45,2122.91,2108.01,2116.32,4948.04006993
2021-07-10 06:00:00,2108.57,2136.12,2115.83,2132.78,2425.76586476
2021-07-10 07:00:00,2106.54,2132.78,2132.78,2121.88,2739.04459937
2021-07-10 08:00:00,2113.0,2138.08,2122.12,2122.43,2944.53397331
2021-07-10 09:00:00,2115.15,2131.12,2122.44,2117.85,1787.33129346
2021-07-10 10:00:00,2086.44,2123.66,2117.82,2090.33,5253.49334301
2021-07-10 11:00:00,2087.08,2123.12,2090.0,2109.37,5149.03800296
2021-07-10 12:00:00,2103.81,2118.86,2109.36,2117.05,2793.75739612
2021-07-10 13:00:00,2093.01,2121.93,2117.08,2099.3,4204.73989979
2021-07-10 14:00:00,2095.39,2114.31,2099.03,2111.93,2955.64812461
2021-07-10 15:00:00,2107.22,2126.25,2111.93,2119.17,3941.62153477
2021-07-10 16:00:00,2116.0,2158.53,2119.16,2134.55,7156.82318531
2021-07-10 17:00:00,2075.0,2134.51,2134.37,2086.68,14880.22699689
2021-07-10 18:00:00,2081.0,2096.42,2086.67,2096.42,5275.72754788
2021-07-10 19:00:00,2090.26,2110.42,2096.84,2093.4,4525.76501142
2021-07-10 20:00:00,2078.0,2097.17,2093.41,2094.67,4798.27374567
2021-07-10 21:00:00,2090.02,2107.14,2094.72,2104.82,3399.35417806
2021-07-10 22:00:00,2104.82,2119.0,2104.83,2114.99,3192.56014572
2021-07-10 23:00:00,2108.41,2128.25,2114.99,2110.55,4366.30254549
2021-07-11 00:00:00,2108.4,2137.91,2110.56,2119.02,5561.35743329
2021-07-11 01:00:00,2108.91,2125.68,2119.16,2115.6,2531.6810041
2021-07-11 02:00:00,2096.22,2119.0,2115.61,2096.93,4156.07926334
2021-07-11 03:00:00,2084.51,2102.36,2097.53,2091.33,3963.42300116
2021-07-11 04:00:00,2081.51,2097.03,2091.19,2093.24,3881.09081321
2021-07-11 05:00:00,2088.91,2103.0,2093.25,2099.55,2410.41969074
2021-07-11 06:00:00,2088.25,2116.81,2099.56,2091.16,7622.50797979
2021-07-11 07:00:00,2087.5,2103.5,2091.3,2099.76,2559.60979765
2021-07-11 08:00:00,2090.73,2120.0,2099.86,2111.93,3547.12256829
2021-07-11 09:00:00,2107.4,2128.22,2111.93,2118.95,2616.4324672
2021-07-11 10:00:00,2111.08,2134.45,2118.96,2120.37,2242.97962817
2021-07-11 11:00:00,2116.24,2129.78,2120.37,2129.32,1703.06862317
2021-07-11 12:00:00,2120.01,2137.79,2129.32,2123.11,2765.94393844
2021-07-11 13:00:00,2113.05,2134.97,2123.11,2134.97,3447.0772359
2021-07-11 14:00:00,2127.31,2147.79,2134.97,2145.6,3724.23799057
2021-07-11 15:00:00,2134.59,2150.0,2145.74,2145.36,4082.91941523
2021-07-11 16:00:00,2128.6,2155.09,2145.37,2148.93,5699.9704449
2021-07-11 17:00:00,2140.56,2151.07,2149.24,2142.9,2905.1064539
2021-07-11 18:00:00,2135.61,2144.79,2142.9,2142.96,2893.66687387
2021-07-11 19:00:00,2131.11,2144.99,2142.96,2135.32,1857.0443037
2021-07-11 20:00:00,2129.02,2141.71,2135.32,2129.9,1590.93207
2021-07-11 21:00:00,2124.98,2173.37,2129.37,2165.54,8291.23928116
2021-07-11 22:00:00,2147.94,2173.27,2165.98,2148.75,5642.55206232
2021-07-11 23:00:00,2134.72,2150.2,2149.77,2140.82,3644.50892877
2021-07-12 00:00:00,2126.69,2142.63,2141.45,2132.04,3942.49880579
2021-07-12 01:00:00,2127.37,2139.15,2131.76,2136.65,1661.67817864
2021-07-12 02:00:00,2134.1,2158.79,2136.65,2154.84,3843.61666886
2021-07-12 03:00:00,2153.42,2169.0,2154.85,2164.97,5147.59658263
2021-07-12 04:00:00,2146.87,2167.83,2165.03,2148.32,5168.98835763
2021-07-12 05:00:00,2140.17,2151.81,2148.31,2149.98,2090.64846443
2021-07-12 06:00:00,2142.47,2160.49,2149.98,2157.01,1785.35540761
2021-07-12 07:00:00,2144.42,2160.0,2157.06,2146.49,2073.84143317
2021-07-12 08:00:00,2140.79,2157.05,2146.48,2143.65,2650.28922909
2021-07-12 09:00:00,2130.05,2148.34,2143.57,2131.33,3051.75423783
2021-07-12 10:00:00,2100.0,2131.34,2131.34,2109.98,8593.98750116
2021-07-12 11:00:00,2101.41,2113.94,2110.01,2101.41,4568.24542178
2021-07-12 12:00:00,2093.53,2110.55,2101.4,2109.61,8182.42818524
2021-07-12 13:00:00,2095.0,2109.61,2109.6,2106.29,8169.15119424
2021-07-12 14:00:00,2096.0,2106.99,2106.28,2097.04,5187.97279743
2021-07-12 15:00:00,2084.0,2099.1,2097.02,2086.75,6846.50945214
2021-07-12 16:00:00,2040.0,2096.0,2086.9,2049.24,28285.79132866
2021-07-12 17:00:00,2026.83,2052.27,2049.26,2030.47,11242.83690515
2021-07-12 18:00:00,2010.19,2038.61,2030.29,2024.47,13672.41237558
2021-07-12 19:00:00,2007.5,2049.02,2024.62,2019.99,15736.14858725
2021-07-12 20:00:00,2002.0,2035.44,2019.93,2026.75,14907.68477131
2021-07-12 21:00:00,2025.65,2037.36,2026.75,2029.55,5144.65274044
2021-07-12 22:00:00,2029.22,2042.93,2029.56,2036.76,7210.2936758
2021-07-12 23:00:00,2029.0,2040.0,2036.82,2030.72,5396.99725481
2021-07-13 00:00:00,2012.27,2042.93,2030.74,2031.27,7562.76413596
2021-07-13 01:00:00,2017.15,2034.12,2031.27,2029.45,4589.26254059
2021-07-13 02:00:00,2023.94,2035.0,2029.45,2028.52,3806.96462613
2021-07-13 03:00:00,2027.2,2037.5,2028.39,2029.35,5054.14879368
2021-07-13 04:00:00,2018.21,2034.47,2029.53,2022.75,11783.74550184
2021-07-13 05:00:00,1978.21,2024.65,2022.74,1981.45,19948.42448052
2021-07-13 06:00:00,1981.44,2012.41,1981.45,2003.3,6312.95418552
2021-07-13 07:00:00,2003.39,2034.1,2003.39,2028.01,4269.37745017
2021-07-13 08:00:00,2014.54,2034.48,2028.08,2028.13,2689.71387497
2021-07-13 09:00:00,2013.99,2029.84,2028.14,2029.8,1937.04801247
2021-07-13 10:00:00,2018.0,2047.72,2029.71,2020.99,4575.07414503
2021-07-13 11:00:00,1994.0,2025.01,2021.05,1997.54,7494.77131162
2021-07-13 12:00:00,1963.41,2000.77,1997.47,1969.23,14267.85873298
2021-07-13 13:00:00,1961.1,1986.82,1969.55,1978.84,14903.98533429
2021-07-13 14:00:00,1970.0,1983.01,1978.85,1975.3,12293.10636868
2021-07-13 15:00:00,1972.83,2007.31,1975.29,1998.29,12747.56274183
2021-07-13 16:00:00,1984.96,2006.42,1998.55,1990.2,6465.95805312
2021-07-13 17:00:00,1986.0,1999.44,1991.43,1988.24,5248.6504194
2021-07-13 18:00:00,1960.01,1988.24,1988.24,1960.94,9971.65471555
2021-07-13 19:00:00,1917.4,1967.3,1960.93,1923.46,25446.81888964
2021-07-13 20:00:00,1918.89,1949.98,1923.46,1947.2,13343.4450894
2021-07-13 21:00:00,1934.32,1955.84,1947.2,1945.1,8390.28890424
2021-07-13 22:00:00,1925.0,1949.99,1945.23,1936.23,9053.02036536
2021-07-13 23:00:00,1928.01,1949.0,1936.23,1940.76,5735.17394782
2021-07-14 00:00:00,1894.52,1945.25,1940.34,1903.16,13774.63921488
2021-07-14 01:00:00,1884.8,1917.0,1903.17,1908.6,12073.71617837
2021-07-14 02:00:00,1905.01,1920.0,1908.56,1914.69,5786.39143837
2021-07-14 03:00:00,1865.5,1917.0,1914.49,1884.5,15794.99402182
2021-07-14 04:00:00,1878.64,1897.77,1884.49,1891.57,7704.94075549
2021-07-14 05:00:00,1867.99,1894.74,1891.35,1873.51,6763.92811455
2021-07-14 06:00:00,1865.67,1888.88,1873.52,1877.18,4918.38982429
2021-07-14 07:00:00,1876.23,1906.65,1877.18,1900.02,3936.83483302
2021-07-14 08:00:00,1874.14,1904.69,1900.16,1878.01,5681.17858264
2021-07-14 09:00:00,1871.57,1958.29,1878.0,1937.01,11186.63217837
2021-07-14 10:00:00,1928.43,1956.66,1937.38,1944.1,5880.77262445
2021-07-14 11:00:00,1940.0,1952.98,1944.01,1949.77,4366.99343607
2021-07-14 12:00:00,1939.13,1958.69,1949.96,1942.88,5316.44935852
2021-07-14 13:00:00,1942.49,2010.0,1942.5,2005.02,15655.94732256
2021-07-14 14:00:00,1995.68,2019.9,2005.02,2012.29,12234.81724403
